2022-01-04 14:12:41,645 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 14:12:41,645 INFO creating HTTP session headers for app auth.
2022-01-04 14:12:41,718 INFO getting ('https://api.twitter.com/2/tweets/counts/recent',) {'params': {'start_time': None, 'end_time': None, 'query': 'place_country:US', 'granularity': 'day'}}
2022-01-04 14:12:43,006 INFO No more results for search place_country:US.
2022-01-04 17:14:44,349 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 17:14:44,350 INFO creating HTTP session headers for app auth.
2022-01-04 17:15:43,268 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 17:15:43,278 INFO creating HTTP session headers for app auth.
2022-01-04 17:16:03,878 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 17:16:03,878 INFO creating HTTP session headers for app auth.
2022-01-04 17:16:03,910 INFO getting ('https://api.twitter.com/2/tweets/counts/recent',) {'params': {'start_time': None, 'end_time': None, 'query': 'place_country:US', 'granularity': 'day'}}
2022-01-04 17:16:04,472 INFO No more results for search place_country:US.
2022-01-04 17:18:39,093 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 17:18:39,093 INFO creating HTTP session headers for app auth.
2022-01-04 17:24:53,285 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 17:24:53,286 INFO creating HTTP session headers for app auth.
2022-01-04 17:24:53,332 INFO getting ('https://api.twitter.com/2/tweets/counts/recent',) {'params': {'start_time': '2020-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day'}}
2022-01-04 17:24:53,639 ERROR Unexpected HTTP response: <Response [400]>
2022-01-04 17:25:15,944 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 17:25:15,944 INFO creating HTTP session headers for app auth.
2022-01-04 17:25:15,976 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2020-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day'}}
2022-01-04 17:25:17,040 INFO No more results for search place_country:US.
2022-01-04 17:26:03,467 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 17:26:03,468 INFO creating HTTP session headers for app auth.
2022-01-04 17:26:03,588 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2020-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day'}}
2022-01-04 17:26:04,655 INFO No more results for search place_country:US.
2022-01-04 17:33:00,261 INFO using config C:\Users\Administrator\AppData\Roaming\twarc\config
2022-01-04 17:33:00,262 INFO creating HTTP session headers for app auth.
2022-01-04 17:33:00,304 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day'}}
2022-01-04 17:33:15,151 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurii9ubxa4dvrgyo3yrgd'}}
2022-01-04 17:33:16,218 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih8bmp6qdgo8k9w70jh'}}
2022-01-04 17:33:17,264 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih865u3yr6m1jcmpj0d'}}
2022-01-04 17:33:18,317 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih80oz174wjuifd81h9'}}
2022-01-04 17:33:19,393 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih7v83ujd8gmfbyy35p'}}
2022-01-04 17:33:20,450 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih7pr8rrqyefeepglml'}}
2022-01-04 17:33:21,502 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih7kadl3zab7bbb6nb1'}}
2022-01-04 17:33:22,546 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih7etiicd090ae1p5rx'}}
2022-01-04 17:33:23,603 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih79bwi7gp2h91nbji5'}}
2022-01-04 17:33:24,674 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurih73v1ffuf0a84du1z1'}}
2022-01-04 17:33:25,723 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuratr6n6nzcsilr8tm8ot'}}
2022-01-04 17:33:26,784 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuratr16bhbl4fdo5fcad9'}}
2022-01-04 17:33:28,386 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuratqvpgejyud6n85usu5'}}
2022-01-04 17:33:29,445 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuraspd08b5yf9y8ty31x9'}}
2022-01-04 17:33:30,501 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurasp7jd8ec57r7wolke5'}}
2022-01-04 17:33:31,554 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurasp22i5mpv5k6zf42v1'}}
2022-01-04 17:33:32,614 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurasowlmyyy72c3w0u4jh'}}
2022-01-04 17:33:33,673 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurasor4rw7bx052yrcn0d'}}
2022-01-04 17:33:34,715 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurasolnwpjk8wwzvd2oot'}}
2022-01-04 17:33:35,773 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurasog71mrxyupyy3l75p'}}
2022-01-04 17:33:36,845 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpurasoaq68bvipfrifqb99'}}
2022-01-04 17:33:37,890 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuraso59b5k98n8ql68tq5'}}
2022-01-04 17:33:38,935 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur35881ge3rm5k9pm10fx'}}
2022-01-04 17:33:40,000 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur3582julr6313cph8br1'}}
2022-01-04 17:33:41,094 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur357x2zizjsywbs7qu7x'}}
2022-01-04 17:33:42,200 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur346edrfljdvnxdzz3b1'}}
2022-01-04 17:33:43,293 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur3468wwctx3tgwgqhlrx'}}
2022-01-04 17:33:44,403 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur3463g1a2atr9vjh048t'}}
2022-01-04 17:33:45,457 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur345xz63ej5o1sg2q5x9'}}
2022-01-04 17:33:46,514 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur345sib0mwvlurit8oe5'}}
2022-01-04 17:33:47,570 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur345n1ftz57imofeyq2l'}}
2022-01-04 17:33:48,657 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur345hkkr7ixgfni5h8jh'}}
2022-01-04 17:33:49,815 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur345c3pcrghb5g2hmcn1'}}
2022-01-04 17:33:51,102 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpur3456mu9zu78yf584v3x'}}
2022-01-04 17:33:52,369 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvgp9ezijckr9y9nx1tp'}}
2022-01-04 17:33:53,861 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvgp3y4bvkwo1v69n3i5'}}
2022-01-04 17:33:55,622 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvgoyh993ymluu905lz1'}}
2022-01-04 17:33:57,387 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfnfs15py7imfusdv25'}}
2022-01-04 17:33:58,940 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfnabyexk0y57ke2kjh'}}
2022-01-04 17:34:00,821 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfn4v3c5xqvy6n4l30d'}}
2022-01-04 17:34:02,457 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfmze85i62sq3jqb4ot'}}
2022-01-04 17:34:04,118 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfmtxd2qjsqj2mgtn5p'}}
2022-01-04 17:34:05,720 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfmoghw2s4nazj2jou5'}}
2022-01-04 17:34:07,239 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfmizmtb5ul3ylt27b1'}}
2022-01-04 17:34:08,583 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfmdirir8sgutc9zs71'}}
2022-01-04 17:34:09,961 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqvfm81wfzmiensf0ianx'}}
2022-01-04 17:34:11,351 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqns6au1oj4vwzbjgahdp'}}
2022-01-04 17:34:12,744 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqns65d6hvd7tr8g20j25'}}
2022-01-04 17:34:14,093 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqns5zwbf3qxrk7isj1j1'}}
2022-01-04 17:34:15,573 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqnr4h73bpqiobt4kram5'}}
2022-01-04 17:34:17,066 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqnr4bq88y48m4s7b9t31'}}
2022-01-04 17:34:18,484 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqnr469d66hyjxra1sbjx'}}
2022-01-04 17:34:19,960 INFO getting ('https://api.twitter.com/2/tweets/counts/all',) {'params': {'start_time': '2010-12-28T00:00:00+00:00', 'end_time': '2020-12-30T00:00:00+00:00', 'query': 'place_country:US', 'granularity': 'day', 'next_token': '1jzu9lk96azp0b3x7888hrpuqnr40shziqagpo6nid8d'}}
